DEPTH:1,CALI,AT10,AT30,AT60,AT90,GR,Rv,Rh,Csh_pred,Rss_pred,Rvsh,Rhsh,Rv_sim,Rh_sim,Rv_err,Rh_err
9757.75,12.9405,3.1031,2.3138,2.2174,2.0595,73.9388,7.8734,1.3175,0.9995378,-9.520716,0.775,0.775,2.8072996,0.7753875,64.34450664322101,41.147056883607455
9758.0,12.8824,3.1885,2.4226,2.2869,2.0919,72.5866,8.4214,1.3394,0.99971133,-10.133368,0.775,0.775,2.8092628,0.7752409,66.64138085671077,42.120285341770625
9758.25,12.7843,3.2377,2.5566,2.3834,2.2005,73.4126,9.184,1.3651,0.99985003,-10.984794,0.775,0.775,2.810931,0.7751245,69.39317326512486,43.21848287590082
9758.5,12.6861,3.269,2.697,2.4936,2.3499,74.2386,10.2532,1.3963,0.99994004,-12.177375,0.775,0.775,2.8121011,0.7750494,72.57342950769356,44.49263135367322
9758.75,12.6789,3.3165,2.6204,2.4052,2.3045,72.908,11.6825,1.4338,0.99998236,-13.770597,0.775,0.775,2.8127074,0.7750144,75.92375412656693,45.946826580961236
9759.0,12.6716,3.3658,2.5263,2.3007,2.2427,71.5773,13.4021,1.4768,0.99999595,-15.686907,0.775,0.775,2.8129249,0.77500325,79.0113126904891,47.52144810308743
9759.25,12.7225,3.3496,2.4312,2.2058,2.1798,72.9811,15.0932,1.5245,0.99999905,-17.572754,0.775,0.775,2.8129807,0.77500075,81.36259605745985,49.163610953196184
9759.5,12.7734,3.3169,2.337,2.1142,2.1177,74.3849,16.1742,1.5763,0.99999964,-18.783354,0.775,0.775,2.8129923,0.7750002,82.60815165902584,50.83421844974173
9759.75,12.7788,3.2057,2.2246,2.0202,2.0476,73.7241,16.153,1.6319,0.99999964,-18.773193,0.775,0.775,2.8129923,0.7750002,82.58532573289268,52.50933178646233
9760.0,12.7843,3.0572,2.1029,1.9245,1.9733,73.0633,15.1086,1.6904,0.99999905,-17.629616,0.775,0.775,2.8129804,0.77500075,81.38159449957712,54.152818799188104
9760.25,12.8588,2.9306,2.0431,1.8767,1.931,71.8198,13.5986,1.7494,0.9999968,-15.970095,0.775,0.775,2.8129394,0.7750026,79.31449262834936,55.69894828155299
9760.5,12.9333,2.8324,2.0418,1.8731,1.9188,70.5762,12.151,1.8037,0.99998903,-14.378606,0.775,0.775,2.8128116,0.7750089,76.8511923867757,57.03227161640747
9760.75,12.9514,2.758,2.0591,1.8926,1.9221,69.8943,11.0235,1.8464,0.9999714,-13.139133,0.775,0.775,2.8125434,0.77502346,74.48593103659094,58.02515920774569
9761.0,12.9696,2.7123,2.0833,1.9328,1.9388,69.2124,10.269,1.8702,0.9999459,-12.308559,0.775,0.775,2.8121815,0.77504456,72.6148459170482,58.5581990999661
9761.25,12.8988,2.6618,2.1015,1.9644,1.9501,67.7807,9.8527,1.8694,0.9999229,-11.846942,0.775,0.775,2.8118694,0.7750637,71.46092560558755,58.539440808633415
9761.5,12.8279,2.5655,2.0908,1.9432,1.9283,66.349,9.7187,1.8417,0.9999131,-11.691775,0.775,0.775,2.8117394,0.7750718,71.06877005430083,57.91541511890663
9761.75,12.7716,2.4685,2.0683,1.9072,1.8958,66.5603,9.8131,1.79,0.99991906,-11.784006,0.775,0.775,2.8118184,0.77506685,71.34627832914829,56.70017583410167
9762.0,12.7152,2.4143,2.0283,1.8645,1.8543,66.7716,10.0849,1.7218,0.9999349,-12.068905,0.775,0.775,2.8120313,0.7750537,72.11641891269635,54.98584737233798
9762.25,12.777,2.3801,1.9774,1.8209,1.8066,67.2986,10.4795,1.6477,0.9999529,-12.488505,0.775,0.775,2.8122795,0.7750388,73.16399195749482,52.962385216854344
9762.5,12.8388,2.3298,1.9224,1.7891,1.7538,67.8256,10.9331,1.5774,0.9999676,-12.974411,0.775,0.775,2.8124878,0.77502656,74.27547684872117,50.866834041478896
9762.75,12.8897,2.2682,1.8648,1.7705,1.6963,71.1295,11.3771,1.5174,0.99997747,-13.452147,0.775,0.775,2.8126335,0.77501845,75.27811556192442,48.92457798879515
9763.0,12.9406,2.2281,1.8135,1.7552,1.6412,74.4335,11.7536,1.4694,0.99998355,-13.857944,0.775,0.775,2.8127258,0.7750134,76.06924021240803,47.256472900284706
9763.25,12.9587,2.2291,1.7763,1.745,1.5929,75.1967,12.0326,1.4313,0.9999869,-14.158047,0.775,0.775,2.8127773,0.7750107,76.62369495530895,45.852672046796506
9763.5,12.9769,2.2314,1.7483,1.7312,1.5541,75.96,12.2161,1.3989,0.9999888,-14.353666,0.775,0.775,2.8128076,0.7750092,76.97458632487422,44.59866932031723
9763.75,12.9842,2.2388,1.7543,1.7037,1.5517,76.2813,12.3272,1.3683,0.99998975,-14.469467,0.775,0.775,2.8128228,0.7750083,77.18198115747207,43.359766074076546
9764.0,12.9915,2.2475,1.7586,1.6772,1.5514,76.6027,12.3932,1.3375,0.9999902,-14.535234,0.775,0.775,2.8128304,0.77500796,77.30343698035507,42.055479388370685
9764.25,12.9424,2.2709,1.7449,1.662,1.5732,74.6274,12.435,1.3068,0.99999046,-14.574202,0.775,0.775,2.812834,0.7750078,77.37970225629817,40.694231376904824
9764.5,12.8933,2.2943,1.7312,1.6467,1.595,72.6522,12.4633,1.2783,0.9999907,-14.598732,0.775,0.775,2.812838,0.77500755,77.43103289221021,39.372013928809466
9764.75,12.7679,2.3158,1.727,1.6289,1.5966,73.6153,12.4798,1.2542,0.9999908,-14.61124,0.775,0.775,2.81284,0.7750075,77.46085686554433,38.207025486893336
9765.0,12.6425,2.3372,1.7231,1.611,1.5974,74.5784,12.4755,1.2359,0.9999907,-14.602085,0.775,0.775,2.812838,0.77500755,77.45310346242502,37.292050655552345
9765.25,12.6588,2.2964,1.7233,1.581,1.6057,73.6843,12.4222,1.2231,0.9999902,-14.539936,0.775,0.775,2.8128304,0.77500796,77.35642279024138,36.63576459974311
9765.5,12.6752,2.2437,1.7243,1.5487,1.6155,72.7902,12.2533,1.2146,0.9999887,-14.350691,0.775,0.775,2.8128054,0.7750093,77.04450707809464,36.19222176167239
9765.75,12.7243,2.1979,1.7007,1.5406,1.603,72.0273,11.8455,1.2084,0.999984,-13.8972,0.775,0.775,2.8127332,0.775013,76.25483792688902,35.86452916456902
9766.0,12.7734,2.1562,1.6669,1.5428,1.5812,71.2643,11.0404,1.202,0.9999682,-13.003296,0.775,0.775,2.8124964,0.77502614,74.52541190788999,35.5219515310151
9766.25,12.8279,2.1272,1.648,1.5369,1.5596,71.6498,9.7604,1.1931,0.9999052,-11.582416,0.775,0.775,2.8116357,0.77507836,71.19343743442117,35.03659741295602
9766.5,12.8824,2.1072,1.6426,1.5229,1.5399,72.0353,8.149,1.1798,0.99962485,-9.79316,0.775,0.775,2.8082707,0.77531385,65.53846247606678,34.284297828654914
9766.75,12.8787,2.0876,1.6326,1.505,1.5147,73.4438,6.5238,1.1614,0.9984975,-7.987383,0.775,0.775,2.7967722,0.77627957,57.129705975161606,33.16001647389528
9767.0,12.8751,2.0657,1.6117,1.4846,1.4811,74.8523,5.1526,1.1389,0.9951603,-6.462155,0.775,0.775,2.7681108,0.77922356,46.277398748093916,31.581037730535932
9767.25,12.8896,2.0438,1.5923,1.4668,1.4499,75.9362,4.1291,1.1143,0.9884444,-5.321812,0.775,0.775,2.7189972,0.7853974,34.15036593769761,29.516520650384887
9767.5,12.9042,2.0235,1.5847,1.4584,1.4316,77.0201,3.422,1.0908,0.97899526,-4.53243,0.775,0.775,2.6587112,0.79454285,22.305342051663786,27.159621464624745
9767.75,12.8461,2.0034,1.5801,1.4529,1.4147,77.1853,2.9598,1.0707,0.96905184,-4.0153084,0.775,0.775,2.6016765,0.80471116,12.099585644948627,24.84251769459458
9768.0,12.7879,1.9825,1.5749,1.4503,1.3907,77.3505,2.6763,1.0556,0.9608155,-3.697457,0.775,0.775,2.557891,0.8135609,4.424358553644633,22.929054275070378
9768.25,12.7951,1.9621,1.5673,1.4474,1.3646,77.9472,2.5243,1.0459,0.9555578,-3.5266545,0.775,0.775,2.531252,0.81941956,0.27539941166393067,21.654119627438586
9768.5,12.8024,1.9447,1.5506,1.4384,1.3426,78.5438,2.4764,1.0412,0.9537523,-3.4724348,0.775,0.775,2.522313,0.8214702,1.854026731584441,21.103515077269257
9768.75,12.8896,1.9313,1.5293,1.4264,1.327,77.716,2.5235,1.0408,0.955488,-3.5245445,0.775,0.775,2.5309033,0.81949836,0.2933758425197731,21.262647948019506
9769.0,12.9769,1.9231,1.5208,1.424,1.3224,76.8883,2.6744,1.0441,0.96067286,-3.6925929,0.775,0.775,2.5571537,0.8137176,4.384022517864692,22.065165819033457
9769.25,13.0006,1.9256,1.533,1.4378,1.3357,76.9984,2.9561,1.0506,0.9688432,-4.0063863,0.775,0.775,2.6005297,0.8049303,12.028359300587535,23.383749350579198
9769.5,13.0242,1.9383,1.5469,1.4552,1.351,77.1086,3.415,1.0596,0.9787506,-4.517187,0.775,0.775,2.6572378,0.7947863,22.1892308001986,24.991857830017373
9769.75,13.0188,1.9803,1.5646,1.4821,1.3705,78.5665,4.1159,1.0702,0.988219,-5.2966037,0.775,0.775,2.7174609,0.7856094,33.9765088864453,26.59227956323797
9770.0,13.0133,2.018,1.5773,1.5028,1.3825,80.0245,5.128,1.0811,0.9950046,-6.421025,0.775,0.775,2.7668722,0.77936316,46.04383448542745,27.910169700768638
9770.25,12.9805,2.0253,1.5542,1.4781,1.3397,80.6559,6.4793,1.0909,0.9984188,-7.921149,0.775,0.775,2.7960272,0.77634764,56.84677073861815,28.83420687721022
9770.5,12.9478,2.0327,1.531,1.4535,1.2969,81.2873,8.0743,1.0988,0.99959415,-9.690933,0.775,0.775,2.8079255,0.7753398,65.22391460903386,29.43758807444425
9770.75,12.8824,2.1075,1.574,1.4547,1.3337,80.3512,9.6492,1.1042,0.999894,-11.43784,0.775,0.775,2.8114898,0.77508765,70.86297495667675,29.805501304962267
9771.0,12.817,2.1729,1.6203,1.4648,1.3751,79.4151,10.8959,1.1076,0.9999634,-12.82049,0.775,0.775,2.8124278,0.77503,74.18820144117942,30.026181211709197
9771.25,12.8351,2.1824,1.6882,1.5307,1.4474,77.9699,11.6793,1.1095,0.9999813,-13.689262,0.775,0.775,2.812691,0.7750153,75.91729835450874,30.147337129170847
9771.5,12.8533,2.2095,1.754,1.5919,1.5252,76.5247,12.078,1.1104,0.99998665,-14.131393,0.775,0.775,2.8127737,0.7750109,76.71159376942533,30.204351242062682
9771.75,12.8461,2.2794,1.8141,1.6428,1.6118,77.586,12.2464,1.1109,0.99998844,-14.318169,0.775,0.775,2.812802,0.77500945,77.03160050023091,30.235894023164878
9772.0,12.8388,2.3365,1.8734,1.7034,1.6761,78.6474,12.3022,1.1113,0.99998903,-14.380114,0.775,0.775,2.8128116,0.7750089,77.13570245092028,30.261053104035057
9772.25,12.8552,2.3882,1.9238,1.7687,1.71,78.4272,12.3018,1.112,0.99998903,-14.379837,0.775,0.775,2.8128116,0.7750089,77.13495900532536,30.304953520246553
9772.5,12.8715,2.4868,1.9429,1.8026,1.7405,78.2069,12.2525,1.1138,0.99998856,-14.325625,0.775,0.775,2.8128037,0.77500933,77.04302187088533,30.41754946243743
9772.75,12.8806,2.6105,1.9421,1.8158,1.7675,76.9165,12.1245,1.118,0.99998724,-14.184758,0.775,0.775,2.8127832,0.7750104,76.80083103408822,30.67885447486783
9773.0,12.8897,2.7082,1.9458,1.8315,1.7902,75.6262,11.8594,1.1267,0.999984,-13.893009,0.775,0.775,2.8127332,0.775013,76.28266882497967,31.213896372117876
9773.25,12.8897,2.8074,1.9664,1.8554,1.819,75.0192,11.3914,1.1429,0.99997616,-13.378168,0.775,0.775,2.812614,0.7750195,75.30932138208814,32.18833437031863
9773.5,12.8897,2.9235,2.0153,1.893,1.8611,74.4122,10.69,1.1699,0.99995697,-12.607214,0.775,0.775,2.8123362,0.7750354,73.69189703988627,33.751997494047465
9773.75,12.7716,3.0069,2.0675,1.9225,1.8963,74.1105,9.801,1.2105,0.9999088,-11.631591,0.775,0.775,2.8116827,0.7750754,71.31228751034752,35.970642211170336
9774.0,12.6534,3.0567,2.1161,1.9416,1.9221,73.8089,8.8417,1.2659,0.9997955,-10.581596,0.775,0.775,2.8102608,0.7751701,68.21583210575932,38.7652983794667
9774.25,12.6153,3.0299,2.1456,1.9458,1.9309,73.6305,7.9433,1.3339,0.9995658,-9.602126,0.775,0.775,2.807609,0.7753638,64.65437436243991,41.872419003684605
9774.5,12.5771,2.9708,2.1666,1.9443,1.9327,73.452,7.1953,1.4087,0.9991903,-8.790989,0.775,0.775,2.803604,0.77568346,61.035622037191175,44.93622044297711
9774.75,12.5916,2.8382,2.1205,1.8809,1.8586,71.55,6.6301,1.4814,0.99870753,-8.181961,0.775,0.775,2.7987895,0.7760981,57.78661707681354,47.61049868173085
9775.0,12.6061,2.6917,2.0607,1.8049,1.7688,69.6479,6.2384,1.5429,0.9982168,-7.7625556,0.775,0.775,2.7941418,0.77652293,55.210602567819,49.671207827027146
9775.25,12.657,2.5005,2.0475,1.8087,1.7443,68.2543,5.9909,1.5877,0.9978173,-7.4989743,0.775,0.775,2.7904918,0.7768709,53.42115843392956,51.06941447672754
9775.5,12.7079,2.3216,2.0305,1.8092,1.7171,66.8607,5.854,1.6147,0.99756014,-7.3537107,0.775,0.775,2.7881947,0.77709574,52.371119638331564,51.87367714912432
9775.75,12.8024,2.2892,1.9639,1.7527,1.6433,65.9918,5.8005,1.626,0.99745196,-7.2971225,0.775,0.775,2.787239,0.77719057,51.948296272613895,52.20230221015208
9776.0,12.8969,2.3114,1.9182,1.7184,1.583,65.1229,5.8155,1.6238,0.9974833,-7.31322,0.775,0.775,2.7875154,0.77716315,52.06748513730187,52.139232175986535
9776.25,12.8315,2.5064,1.9463,1.7585,1.5757,67.271,5.8979,1.6091,0.9976471,-7.401026,0.775,0.775,2.7889674,0.7770197,52.71253546199599,51.71091420381851
9776.5,12.7661,2.6816,1.9984,1.8077,1.6025,69.419,6.0573,1.5816,0.9979348,-7.5711083,0.775,0.775,2.791555,0.7767683,53.91420388909369,50.88718217252539
9776.75,12.7043,2.8035,2.0803,1.8701,1.6735,70.8379,6.3072,1.5422,0.99831796,-7.8386445,0.775,0.775,2.7950833,0.7764351,55.68424523753723,49.6540606153288
9777.0,12.6425,2.8377,2.1283,1.9263,1.7029,72.2569,6.6547,1.4941,0.9987374,-8.212275,0.775,0.775,2.7990794,0.7760724,57.938307990106644,48.05753410568631
9777.25,12.7024,2.7773,2.1468,1.9737,1.6981,71.2106,7.09,1.4428,0.99911994,-8.682453,0.775,0.775,2.8028834,0.7757436,60.467089046376046,46.233462454507915
9777.5,12.7624,2.6284,2.1592,2.0058,1.6939,70.1644,7.5787,1.3948,0.99941444,-9.212612,0.775,0.775,2.8059583,0.77549225,62.97573104850949,44.40118648413091
9777.75,12.8333,2.4492,2.1686,2.0293,1.715,69.1726,8.0633,1.355,0.99960965,-9.740194,0.775,0.775,2.8080997,0.7753267,65.17431142703234,42.78031521617706
9778.0,12.9042,2.2789,2.1764,2.0466,1.793,68.1807,8.4815,1.3266,0.99972516,-10.196912,0.775,0.775,2.8094244,0.7752292,66.8758545029819,41.562700465705696
9778.25,12.926,2.2046,2.172,2.0522,1.8686,68.3618,8.7905,1.3104,0.9997881,-10.535521,0.775,0.775,2.8101716,0.77517635,68.03172056019005,40.84429591712207
9778.5,12.9478,2.2893,2.1477,2.0407,1.9158,68.5429,8.9821,1.3069,0.99981993,-10.747049,0.775,0.775,2.810558,0.77514964,68.70934324185639,40.687914651375536
9778.75,12.9623,2.4235,2.1436,2.0434,1.9768,71.1732,9.075,1.3166,0.99983394,-10.852346,0.775,0.775,2.8107307,0.7751379,69.0277609286558,41.12578601654623
9779.0,12.9769,2.585,2.2098,2.0979,2.0966,73.8036,9.0976,1.3406,0.9998379,-10.883154,0.775,0.775,2.8107793,0.77513456,69.1041666690707,42.18002659659519
9779.25,12.8461,2.7795,2.2854,2.1593,2.2246,73.9929,9.0753,1.3801,0.99983597,-10.867911,0.775,0.775,2.810756,0.77513623,69.02850629627811,43.83477774247528
9779.5,12.7152,3.0783,2.3285,2.1965,2.3267,74.1823,9.0267,1.4348,0.9998307,-10.827163,0.775,0.775,2.810691,0.7751406,68.86247334861736,45.97570507979041
9779.75,12.708,3.3282,2.354,2.2204,2.4112,74.2225,8.9658,1.5019,0.999824,-10.775757,0.775,0.775,2.8106081,0.77514625,68.65189778296606,48.38895758995799
9780.0,12.7007,3.2443,2.3518,2.2233,2.459,74.2627,8.9039,1.5748,0.99981695,-10.724634,0.775,0.775,2.8105218,0.77515215,68.43493479206646,50.77774023264836
9780.25,12.6553,3.0051,2.3329,2.2127,2.4804,73.1177,8.8499,1.6449,0.9998109,-10.681595,0.775,0.775,2.810448,0.7751572,68.24316736584963,52.87511622523804
9780.5,12.6098,2.8898,2.3085,2.1945,2.4783,71.9726,8.8097,1.7035,0.99980646,-10.651093,0.775,0.775,2.8103943,0.77516085,68.0988650338902,54.49598772560077
9780.75,12.6806,2.8724,2.2868,2.1747,2.4594,69.0153,8.786,1.7458,0.9998041,-10.634971,0.775,0.775,2.8103652,0.77516294,68.013143637119,55.59841131533062
9781.0,12.7515,2.8206,2.2941,2.1742,2.454,66.058,8.7801,1.7716,0.99980396,-10.634618,0.775,0.775,2.8103638,0.775163,67.99166559001321,56.24503302880996
9781.25,12.8097,2.7206,2.3534,2.2141,2.4778,63.991,8.7927,1.7837,0.9998066,-10.651487,0.775,0.775,2.8103957,0.7751608,68.03717040703255,56.54197513652822
9781.5,12.8679,2.6041,2.4712,2.316,2.549,61.924,8.8245,1.7862,0.9998118,-10.687334,0.775,0.775,2.8104596,0.77515644,68.15162769788601,56.60304342455058
9781.75,12.9133,2.4597,2.6779,2.5144,2.687,60.2614,8.8752,1.7822,0.9998197,-10.74257,0.775,0.775,2.810556,0.7751498,68.33247774803941,56.506013789972656
9782.0,12.9587,2.3302,2.7925,2.6236,2.7297,58.5987,8.9413,1.7741,0.9998292,-10.813892,0.775,0.775,2.810672,0.7751419,68.56528642642537,56.30788034398555
9782.25,12.9896,2.2433,2.6265,2.4638,2.4879,60.9206,9.0141,1.7629,0.9998392,-10.891897,0.775,0.775,2.810796,0.7751335,68.81778522076345,56.030773693207834
9782.5,13.0205,2.1508,2.4323,2.2867,2.2419,63.2425,9.0788,1.7488,0.9998474,-10.960228,0.775,0.775,2.8108983,0.77512664,69.03887844224352,55.6766562197913
9782.75,12.9806,2.0309,2.0984,2.0233,1.9756,65.8767,9.1144,1.7295,0.99985135,-10.995056,0.775,0.775,2.8109474,0.77512324,69.15927084379783,55.18223541118603
9783.0,12.9406,1.9156,1.778,1.7668,1.7167,68.5109,9.0959,1.7007,0.99984825,-10.967644,0.775,0.775,2.8109088,0.7751259,69.09696902557113,54.42312455032913
9783.25,12.8207,1.8514,1.6127,1.5881,1.5425,71.6718,8.9982,1.6565,0.9998337,-10.848753,0.775,0.775,2.810728,0.7751381,68.76344076459606,53.20627346090633
9783.5,12.7007,1.7872,1.4475,1.4094,1.3684,74.8326,8.8051,1.5925,0.9998016,-10.6193695,0.775,0.775,2.8103347,0.775165,68.08287603247436,51.32401749327943
9783.75,12.7589,1.9027,1.4593,1.4271,1.3668,77.3534,8.5196,1.5092,0.9997429,-10.282942,0.775,0.775,2.8096333,0.7752143,67.02153557673033,48.63408995091742
9784.0,12.817,2.0182,1.4711,1.4448,1.3653,79.8742,8.1694,1.4145,0.99964726,-9.872068,0.775,0.775,2.8085253,0.7752949,65.62140030029381,45.189473316331515
9784.25,12.9442,2.1567,1.6069,1.5577,1.4502,80.2597,7.7989,1.3199,0.99950767,-9.438716,0.775,0.775,2.806968,0.7754131,64.0081553333277,41.25213304408817
9784.5,13.0714,2.2999,1.7689,1.6906,1.5532,80.6452,7.4516,1.2362,0.99932766,-9.033693,0.775,0.775,2.8050349,0.77556616,62.35660964263043,37.262080514571785
9784.75,13.1405,2.4981,1.9836,1.8734,1.6917,79.2707,7.1531,1.1701,0.9991222,-8.686982,0.775,0.775,2.8029053,0.7757417,60.81551605428114,33.70295732349995
9785.0,13.2096,2.727,2.2248,2.0819,1.8477,77.8961,6.9009,1.1236,0.9989023,-8.396292,0.775,0.775,2.8006957,0.77593035,59.41550148922455,30.94247551989665
9785.25,13.1914,2.9589,2.4897,2.3173,2.0448,76.1241,6.6621,1.0957,0.99864787,-8.124915,0.775,0.775,2.7982106,0.7761496,57.99806936431264,29.16404390417768
9785.5,13.1732,3.1846,2.7776,2.58,2.2905,74.352,6.3793,1.0844,0.99827623,-7.8087506,0.775,0.775,2.7946906,0.77647126,56.19126535860875,28.39623227501127
9785.75,13.0969,3.3623,3.0211,2.7917,2.5042,74.0522,5.9917,1.0882,0.9976046,-7.3800483,0.775,0.775,2.7885838,0.7770568,53.45922266646921,28.59246340378136
9786.0,13.0205,3.3543,3.0647,2.772,2.5406,73.7524,5.474,1.1065,0.99629337,-6.8106217,0.775,0.775,2.7773287,0.7782127,49.263267635558705,29.668980920363275
9786.25,13.0496,3.2906,3.0464,2.6918,2.5265,73.5581,4.8645,1.1393,0.99382186,-6.1429224,0.775,0.775,2.757669,0.78042996,43.310330516694805,31.499169727272868
9786.5,13.0787,3.1895,2.9802,2.6011,2.4871,73.3638,4.2476,1.1858,0.9896812,-5.470308,0.775,0.775,2.7275262,0.7842389,35.78665157037555,33.86415289996104
9786.75,13.0732,3.0685,2.8717,2.4991,2.4247,71.8901,3.7027,1.2433,0.9838526,-4.880135,0.775,0.775,2.688776,0.78977805,27.383368454496676,36.47727388719307
9787.0,13.0678,2.9811,2.7372,2.3843,2.3459,70.4164,3.2711,1.3062,0.977104,-4.41684,0.775,0.775,2.6474657,0.7964348,19.06497184825955,39.02657941369363
9787.25,13.1023,2.9533,2.5608,2.2495,2.2387,67.3064,2.9574,1.3669,0.9706203,-4.083697,0.775,0.775,2.6103768,0.8030717,11.734062525549978,41.24868844211106
9787.5,13.1369,2.9294,2.3987,2.1245,2.1328,64.1965,2.7457,1.4182,0.9653373,-3.8613546,0.775,0.775,2.5816486,0.80865604,5.974848374529549,42.9801130409117
9787.75,13.1514,2.9246,2.3047,2.0457,2.0334,63.8079,2.614,1.456,0.9616409,-3.724446,0.775,0.775,2.5622294,0.8126595,1.9805128189472134,44.185473761715734
9788.0,13.1659,2.9198,2.2106,1.967,1.9341,63.4193,2.5412,1.481,0.9594681,-3.6497514,0.775,0.775,2.5510526,0.8150504,0.3877132985604311,44.96621045609088
9788.25,13.0733,2.8524,2.0922,1.8708,1.873,63.5711,2.5114,1.4969,0.9585874,-3.6205351,0.775,0.775,2.5465705,0.81602764,1.4004355926768826,45.48549393437192
9788.5,12.9806,2.7849,1.9737,1.7747,1.8118,63.723,2.5152,1.5088,0.95880437,-3.627601,0.775,0.775,2.5476754,0.81578654,1.2911645662390205,45.93143289314221
9788.75,12.8697,2.7979,1.9062,1.7138,1.7373,63.9773,2.5499,1.5211,0.96004575,-3.6690133,0.775,0.775,2.554016,0.8144125,0.1614225374034254,46.45897872380098
9789.0,12.7588,2.8278,1.8494,1.6603,1.66,64.2316,2.6171,1.5366,0.96229184,-3.747215,0.775,0.775,2.5656261,0.8119493,1.9668280001077725,47.15935749792268
9789.25,12.8151,2.8175,1.8119,1.6346,1.6148,65.3973,2.7172,1.5551,0.96538526,-3.862603,0.775,0.775,2.5819256,0.8086056,4.9784472777323,48.00298300274514
9789.5,12.8715,2.7819,1.7839,1.6235,1.5885,66.563,2.8424,1.572,0.96887577,-4.0054274,0.775,0.775,2.6007814,0.80489904,8.500512217321164,48.79777119056566
9789.75,12.8952,2.7393,1.8297,1.6636,1.6041,68.07,2.9691,1.5788,0.9720077,-4.147492,0.775,0.775,2.6181598,0.8016326,11.819751070507019,49.225197419475116
9790.0,12.9188,2.6958,1.9707,1.7669,1.6692,69.577,3.0574,1.565,0.9739187,-4.242053,0.775,0.775,2.6289947,0.79966676,14.012078782859724,48.90308227782813
9790.25,12.9442,2.6588,2.1593,1.9008,1.753,72.4404,3.0681,1.5244,0.97395647,-4.2441745,0.775,0.775,2.6292062,0.79962784,14.305068916511523,47.544749375560784
9790.5,12.9696,2.6481,2.4431,2.0938,1.8623,75.3038,2.99,1.4603,0.97188616,-4.142234,0.775,0.775,2.6174617,0.8017577,12.45947553959978,45.09637106822499
9790.75,13.0059,2.6439,2.6791,2.2529,1.9442,76.3412,2.8522,1.3841,0.9680523,-3.971219,0.775,0.775,2.59626,0.80576605,8.973421541238995,41.784116317664136
9791.0,13.0423,2.6388,2.6288,2.2167,1.8913,77.3786,2.7044,1.3101,0.9634305,-3.7896488,0.775,0.775,2.5715444,0.81071025,4.912571779388491,38.11844505523782
9791.25,13.0059,2.6363,2.3711,2.0392,1.743,77.9594,2.5916,1.2488,0.9594417,-3.6499178,0.775,0.775,2.5508752,0.8150775,1.5714158465748616,34.73114320515517
9791.5,12.9696,2.6473,2.1431,1.8816,1.6177,78.5402,2.545,1.2051,0.9575347,-3.5877845,0.775,0.775,2.5411887,0.81719875,0.14975572147631414,32.188303596636494
9791.75,12.8751,2.6852,1.977,1.766,1.5372,79.8575,2.589,1.1796,0.9588452,-3.6304371,0.775,0.775,2.5478215,0.81573814,1.590516733911424,30.846207058603536
9792.0,12.7806,2.7363,1.8506,1.6791,1.4755,81.1749,2.7521,1.1704,0.9639347,-3.80901,0.775,0.775,2.5741754,0.81016374,6.465050041110297,30.778901542773095
9792.25,12.7306,2.8502,1.9131,1.7284,1.5031,80.8661,3.0789,1.1744,0.9724823,-4.1721926,0.775,0.775,2.6207838,0.80114055,14.879216413421418,31.782991587303645
9792.5,12.6807,2.9641,1.9756,1.7778,1.5308,80.5572,3.6446,1.1881,0.9828729,-4.802498,0.775,0.775,2.6825688,0.7907283,26.396071214167744,33.445983418269684
9792.75,12.6725,2.8937,2.0604,1.8402,1.5891,79.7184,4.573,1.2079,0.9921934,-5.8362803,0.775,0.775,2.7454784,0.78191465,39.963297799096026,35.26660721964646
